pmid,e1,e2,label,sentence
24886421_2014.ann,survivin,miR-520b,7,Our data revealed that  HBx survivin-dependently down-regulated miR-520b through interacting with Sp1 in  the cells.
20372080_2010.ann,TZD,Sp1,7,Our data suggest that TZD mediated suppression of Sp1 is responsible for downregulation of FoxM1 gene expression.
20372080_2010.ann,TZD,FoxM1,7,Our data suggest that TZD mediated suppression of Sp1 is responsible for downregulation of FoxM1 gene expression.
18790750_2008.ann,PGG,p53,7,Our data support PGG as a multitargeting agent for  chemoprevention and therapy of prostate cancer by activating the p53 tumor suppressor pathway and by inhibiting STAT3 oncogenic signaling.
17715378_2007.ann,isochaihulactone,NAG-1,7,Our findings suggest that NAG-1 expression is up-regulated by  isochaihulactone through an ERK-dependent pathway involving the activation of EGR-1.
19322027_2009.ann,soy peptide,p53,7,"Our results have further demonstrated that soy peptide (1) dramatically inhibits the expression of HSP90, thereby suppressing signaling pathway leading to NF-gammaB activation; (2) induces expression of p21, p53, and caspase-3 proteins; and (3) inhibits expression of VEGF."
19322027_2009.ann,soy peptide,p53,7,"Our results have further demonstrated that soy peptide (1) dramatically inhibits the expression of HSP90, thereby suppressing signaling pathway leading to NF-gammaB activation; (2) induces expression of p21, p53, and caspase-3 proteins; and (3) inhibits expression of VEGF."
25721086_2015.ann,EGCG,BTG2,7,Our results indicate that EGCG attenuates cell proliferation of OSCC cells by upregulating BTG2 expression via p38 and ERK pathways.
20689586_2010.ann,Protandim,p53,7,Our results showed that Protandim suppressed the mitochondrial translocation of p53 and mitochondrial outer membrane proteins such as Bax.
22807119_2012.ann,c-Jun N-terminal kinase 1,miR-122,7,Overexpression of c-Jun N-terminal kinase 1 (JNK1) resulted in miR-122 down-regulation with the induction of PTP1B.
17699782_2007.ann,NaBT,PTEN,7,"Overexpression of the NF-kappaB superrepressor increased PTEN expression and JNK activity, whereas overexpression of the p65 NF-kappaB subunit  reduced both basal and NaBT-mediated JNK activation and PTEN expression."
18490896_2008.ann,SOD2 promoter,luciferase reporter gene,7,"p66 overexpression also prevented the activation of a luciferase reporter gene controlled by the SOD2 promoter, indicating that p66 repression of MnSOD operates at a transcriptional level."
18790750_2008.ann,"Penta-1,2,3,4,6-O-galloyl-beta-D-glucose",p53,7,"Penta-1,2,3,4,6-O-galloyl-beta-D-glucose induces p53 and inhibits STAT3 in prostate cancer cells in vitro and suppresses prostate xenograft tumor growth in  vivo."
20809980_2010.ann,Penta-O-galloyl-beta-D-glucose,P53,7,"Penta-O-galloyl-beta-D-glucose induces G1 arrest and DNA replicative S-phase arrest independently of cyclin-dependent kinase inhibitor 1A, cyclin-dependent kinase inhibitor 1B and P53 in human breast cancer cells and is orally active against triple negative xenograft growth."
18794809_2008.ann,proline,p53,7,"POX is markedly elevated during p53-induced apoptosis and generates proline-dependent reactive oxygen species (ROS), specifically superoxide radicals, to induce apoptosis through both mitochondrial  and death receptor pathways."
19447859_2009.ann,pterostilbene,MMP-9 gene,7,"Presented data reveal that pterostilbene is a novel, effective, anti-metastatic agent that functions by downregulating MMP-9 gene expression."
18413810_2008.ann,VES,NAG-1,7,"Pretreatment with p38 kinase inhibitor blocked the VES-induced increase in NAG-1 protein and mRNA levels, whereas an inhibition of protein kinase C, Akt, c-Jun NH(2)-terminal kinase, or MEK activity had no effect on VES-induced NAG-1 levels."
19671764_2009.ann,cleaved poly[ADP-ribose] polymerase,Bcl-2,7,"Protein analysis of treated tumor biopsies revealed elevated amounts of cell cycle regulators such as p21 and proapoptosis factors, such as caspase 3 and 7 and cleaved poly[ADP-ribose] polymerase, coupled with decreased levels of antiapoptotic factors such as Bcl-2 and Bcl-X(L)."
19671764_2009.ann,cleaved poly[ADP-ribose] polymerase,Bcl-X,7,"Protein analysis of treated tumor biopsies revealed elevated amounts of cell cycle regulators such as p21 and proapoptosis factors, such as caspase 3 and 7 and cleaved poly[ADP-ribose] polymerase, coupled with decreased levels of antiapoptotic factors such as Bcl-2 and Bcl-X(L)."
17699716_2007.ann,Rapamycin,HER2,7,Rapamycin inhibits multiple stages of c-Neu/ErbB2 induced tumor progression in a  transgenic mouse model of HER2-positive breast cancer.
19826045_2009.ann,celecoxib,p21(WAF1/CIP),7,"Rats that were fed the high-dose CP-31398 or a combination of low-dose CP-31398 and celecoxib showed considerable enhancement of p53 and p21(WAF1/CIP) expression, apoptosis, and reduced tumor cell proliferation in colonic tumors."
19826045_2009.ann,celecoxib,p21(WAF1/CIP),7,"Rats that were fed the high-dose CP-31398 or a combination of low-dose CP-31398 and celecoxib showed considerable enhancement of p53 and p21(WAF1/CIP) expression, apoptosis, and reduced tumor cell proliferation in colonic tumors."
19826045_2009.ann,celecoxib,p53,7,"Rats that were fed the high-dose CP-31398 or a combination of low-dose CP-31398 and celecoxib showed considerable enhancement of p53 and p21(WAF1/CIP) expression, apoptosis, and reduced tumor cell proliferation in colonic tumors."
19706164_2009.ann,celecoxib,p53,7,"Regardless of p53 status, celecoxib caused no significant difference in apoptosis level of U87MG, U87MG-PFT, U87MG-E6 and U373MG cells."
17699782_2007.ann,c-Jun NH2-terminal kinase,PTEN,7,Regulation of PTEN expression in intestinal epithelial cells by c-Jun NH2-terminal kinase activation and nuclear factor-kappaB inhibition.
17699782_2007.ann,nuclear factor-kappaB,PTEN,7,Regulation of PTEN expression in intestinal epithelial cells by c-Jun NH2-terminal kinase activation and nuclear factor-kappaB inhibition.
21203749_2011.ann,indole-3-carbinol,CYP1A,7,Relationship between CYP1A induction by indole-3-carbinol or flutamide and liver  tumor-promoting potential in rats.
21203749_2011.ann,flutamide,CYP1A,7,Relationship between CYP1A induction by indole-3-carbinol or flutamide and liver  tumor-promoting potential in rats.
23112173_2012.ann,"1,25D",c-MYC,7,"Remarkably,  F-box protein FBW7, an E3-ubiquitin ligase, controlled stability of both arms of  the c-MYC/MXD1 push-pull network, and FBW7 ablation attenuated 1,25D regulation of c-MYC and MXD1 turnover."
12902981_2003.ann,butyrate,MUC2 gene,7,"Repression of MUC2 gene expression by butyrate, a physiological regulator of intestinal cell maturation."
19861436_2009.ann,dasatinib,c-Src,7,"RESULTS: Depletion of c-Src by small interfering RNA or sustained inhibition by dasatinib increased pSTAT3, which could be blocked by inhibition of JAK."
20540746_2010.ann,mixed-backbone oligonucleotide (MBO-asGCS),GCS,7,"RESULTS: MDR1 and GCS were coincidently overexpressed in drug-resistant breast, ovary, cervical and colon cancer cells; silencing GCS using a novel mixed-backbone oligonucleotide (MBO-asGCS) sensitized these four drug-resistant cell lines to doxorubicin."
20540746_2010.ann,mixed-backbone oligonucleotide,GCS,7,"RESULTS: MDR1 and GCS were coincidently overexpressed in drug-resistant breast, ovary, cervical and colon cancer cells; silencing GCS using a novel mixed-backbone oligonucleotide (MBO-asGCS) sensitized these four drug-resistant cell lines to doxorubicin."
20540746_2010.ann,MBO-asGCS,GCS,7,"RESULTS: MDR1 and GCS were coincidently overexpressed in drug-resistant breast, ovary, cervical and colon cancer cells; silencing GCS using a novel mixed-backbone oligonucleotide (MBO-asGCS) sensitized these four drug-resistant cell lines to doxorubicin."
21980390_2011.ann,Resveratrol,p21/CIP1,7,"Resveratrol induced cell cycle arrest by up-regulating the expression of p21/CIP1, p27/KIP1 and inhibiting the expression  of cyclin D1."
21980390_2011.ann,Resveratrol,p27/KIP1,7,"Resveratrol induced cell cycle arrest by up-regulating the expression of p21/CIP1, p27/KIP1 and inhibiting the expression  of cyclin D1."
25280562_2014.ann,Resveratrol,Kras,7,Resveratrol prevents tumorigenesis in mouse model of Kras activated sporadic colorectal cancer by suppressing oncogenic Kras expression.
17219422_2007.ann,beta-catenin,c-myc,7,"Retinol treatment decreased the transcription of a TOPFlash reporter construct and mRNA levels of the endogenous beta-catenin target genes, cyclin D1 and c-myc."
17219422_2007.ann,Retinol,cyclin D1,7,"Retinol treatment decreased the transcription of a TOPFlash reporter construct and mRNA levels of the endogenous beta-catenin target genes, cyclin D1 and c-myc."
17219422_2007.ann,Retinol,c-myc,7,"Retinol treatment decreased the transcription of a TOPFlash reporter construct and mRNA levels of the endogenous beta-catenin target genes, cyclin D1 and c-myc."
23774401_2013.ann,DEN,Pol III genes,7,Role of phosphorylated histone H3 serine 10 in DEN-induced deregulation of Pol III genes and cell proliferation and transformation.
20442318_2010.ann,RWPs,p16(INK4A),7,"RWPs reduced expression of VEGF, matrix metalloproteinase (MMP)-2, MMP-9, and cyclooxygenase-2 and increased expression of tumor suppressor genes p16(INK4A), p53, and p73 in tumor cells."
20442318_2010.ann,RWPs,p16,7,"RWPs reduced expression of VEGF, matrix metalloproteinase (MMP)-2, MMP-9, and cyclooxygenase-2 and increased expression of tumor suppressor genes p16(INK4A), p53, and p73 in tumor cells."
20442318_2010.ann,RWPs,INK4A,7,"RWPs reduced expression of VEGF, matrix metalloproteinase (MMP)-2, MMP-9, and cyclooxygenase-2 and increased expression of tumor suppressor genes p16(INK4A), p53, and p73 in tumor cells."
20442318_2010.ann,RWPs,p53,7,"RWPs reduced expression of VEGF, matrix metalloproteinase (MMP)-2, MMP-9, and cyclooxygenase-2 and increased expression of tumor suppressor genes p16(INK4A), p53, and p73 in tumor cells."
20442318_2010.ann,RWPs,p73,7,"RWPs reduced expression of VEGF, matrix metalloproteinase (MMP)-2, MMP-9, and cyclooxygenase-2 and increased expression of tumor suppressor genes p16(INK4A), p53, and p73 in tumor cells."
17417771_2007.ann,SAHA,cyclin B1,7,SAHA decreased cyclin B1 expression; this cyclin normally promotes progression through G2 of the cell cycle.
23807222_2013.ann,Salinomycin,Skp2,7,Salinomycin induced degradation of Skp2 and thus accumulated p27Kip1.
23807222_2013.ann,Salinomycin,Skp2,7,Salinomycin induces cell death via inactivation of Stat3 and downregulation of Skp2.
22105228_2012.ann,Selenium,c-fos,7,Selenium treatment during tumor promotion increased hepatic GPx4 expression and reduced the expression of VEGF and of the AP-1 component c-fos as well as nodule growth.
20460401_2010.ann,Sesamin,Bcl-2,7,"Sesamin  also potentiated tumor necrosis factor-alpha-induced apoptosis and this correlated with the suppression of gene products linked to cell survival (e.g., Bcl-2 and survivin), proliferation (e.g., cyclin D1), inflammation (e.g., cyclooxygenase-2), invasion (e.g., matrix metalloproteinase-9, intercellular adhesion molecule 1), and angiogenesis (e.g., vascular endothelial growth factor)."
19182440_2009.ann,SGE,Cyp1a1,7,"SGE inhibited the induction of gamma-glutamyltranspeptidase-positive hepatocytes, lipid peroxidation, and gene expression of Cyp1a1, all of which were caused by DC."
23939942_2014.ann,Signal transducer and activator of transcription 3,Gadd45b gene,7,Signal transducer and activator of transcription 3 (STAT3) was found to be a repressor of the Gadd45b gene through binding to upstream regulatory elements.
20460542_2010.ann,ISO-1,CXCR4,7,"Silencing of CXCR4 and impairing the MIF-CXCR4 signaling pathways by ISO-1, pAb FL-115, AMD-3100, monoclonal antibody 12G5, and BIM-46187 abolished this aggressive phenotype."
20460542_2010.ann,AMD-3100,CXCR4,7,"Silencing of CXCR4 and impairing the MIF-CXCR4 signaling pathways by ISO-1, pAb FL-115, AMD-3100, monoclonal antibody 12G5, and BIM-46187 abolished this aggressive phenotype."
17916909_2007.ann,Silibinin,Bcl-2,7,"Silibinin strongly increased phospho-extracellular signal-regulated kinase 1/2 (ERK1/2), Cip1/p21 and Kip1/p27 (cyclin-dependent kinase inhibitors) levels but moderately decreased Bcl-2 and survivin levels."
17916909_2007.ann,survivin,Bcl-2,7,"Silibinin strongly increased phospho-extracellular signal-regulated kinase 1/2 (ERK1/2), Cip1/p21 and Kip1/p27 (cyclin-dependent kinase inhibitors) levels but moderately decreased Bcl-2 and survivin levels."
26544897_2015.ann,5-FU,p53,7,"Since the fate of chemotherapy-insensitive tumor cells is rarely described, we performed a comparative analysis of 5-FU toxicity in p53-deficient cells and conclude that p53 acts as a facilitator rather than a gatekeeper of cell death."
17533171_2007.ann,Tsc-22 oligonucleotides,Tsc-22,7,"SiRNA treatment of BNL-CL.2 cells with Tsc-22 oligonucleotides but not nonspecific oligonucleotides decreased RNA and protein expression of Tsc-22 by 80-90%, while expression of Gadd45b gene, but not Lzts2, was increased over time after an initial decrease."
17533171_2007.ann,Tsc-22 oligonucleotides,Gadd45b,7,"SiRNA treatment of BNL-CL.2 cells with Tsc-22 oligonucleotides but not nonspecific oligonucleotides decreased RNA and protein expression of Tsc-22 by 80-90%, while expression of Gadd45b gene, but not Lzts2, was increased over time after an initial decrease."
21325634_2011.ann,curcumin,c-Myc,7,"Sixth, curcumin inhibited expression of cell survival proteins such as B-cell lymphoma-2, B-cell leukemia protein xL, X-linked inhibitor of apoptosis protein,  c-FLIP, cellular inhibitor of apoptosis protein (cIAP)-1, cIAP-2 and survivin and proteins linked to cell proliferation, such as cyclin D1 and c-Myc."
18458674_2008.ann,5-Aza-2'deoxycytidine,SPARC promoter,7,SPARC promoter hypermethylation in colorectal cancers can be reversed by 5-Aza-2'deoxycytidine to increase SPARC expression and improve therapy response.
15592521_2005.ann,Taxol,p53,7,"Strikingly, CYR61 overexpression impaired the accumulation of wild-type p53 following Taxol exposure, while inhibition of alphavbeta3 or ERK1/ERK2 MAPK signalings completely restored Taxol-induced upregulation of p53."
19147571_2009.ann,sulfonamide GSI,Notch-1,7,Subsequent inhibition of Notch-1 signaling with a sulfonamide GSI (GSI34) prevented the induction of NICD  by chemotherapy and blunted Hes-1 activation.
19147571_2009.ann,sulfonamide GSI (GSI34),Notch-1,7,Subsequent inhibition of Notch-1 signaling with a sulfonamide GSI (GSI34) prevented the induction of NICD  by chemotherapy and blunted Hes-1 activation.
19147571_2009.ann,GSI34,Notch-1,7,Subsequent inhibition of Notch-1 signaling with a sulfonamide GSI (GSI34) prevented the induction of NICD  by chemotherapy and blunted Hes-1 activation.
26212545_2015.ann,Sugiol,STAT3 target genes,7,"Sugiol induced cell cycle arrest and decreased the expression levels of STAT3 target genes, such as cyclin D1, cyclin A, and survivin."
11076880_2000.ann,Sulindac,APC mRNA,7,"Sulindac and a cyclooxygenase-2 inhibitor, etodolac, increase APC mRNA in the colon of rats treated with azoxymethane."
11076880_2000.ann,etodolac,APC mRNA,7,"Sulindac and a cyclooxygenase-2 inhibitor, etodolac, increase APC mRNA in the colon of rats treated with azoxymethane."
23038002_2012.ann,extracellular signal-regulated kinase,DGAT2 gene,7,"TAM increased the extracellular signal-regulated kinase (ERK) phosphorylation, which is related to  the proliferation and regeneration of liver and to decreased DGAT2 gene expression."
25721086_2015.ann,EGCG,BTG2,7,The (3)H-thymidine incorporation and Western-blot assays revealed cell proliferation was attenuated by EGCG via upregulation of BTG2 expression causing cell cycle G1 phase arrest in OSCC cells.
20530712_2010.ann,PF-03084014,Hes-1,7,The ability  of PF-03084014 to inhibit gamma-secretase activity was shown by the reduction of  endogenous NICD levels and by the downregulation of Notch target genes Hes-1 and  cMyc in the T-cell acute lymphoblastic leukemia (T-ALL) cell line HPB-ALL.
20530712_2010.ann,PF-03084014,cMyc,7,The ability  of PF-03084014 to inhibit gamma-secretase activity was shown by the reduction of  endogenous NICD levels and by the downregulation of Notch target genes Hes-1 and  cMyc in the T-cell acute lymphoblastic leukemia (T-ALL) cell line HPB-ALL.
25550771_2014.ann,PDTC,PTEN,7,The activity of PTEN was restored when treated with NF-kappaB inhibitor PDTC.
22486562_2012.ann,alcohol,KLF6(Full) expression,7,"The aim of this study is  to investigate the contribution of 2 sources of ROS, cytochrome P450 2E1 (CYP2E1), NAD(P)H quinone oxidoreductase (NQO1), and alcohol on the modulation of KLF6(Full) expression, splicing to KLF6_V1 and KLF6_V2, and the effect on TNFalpha, a downstream target."
22486562_2012.ann,alcohol,TNFalpha,7,"The aim of this study is  to investigate the contribution of 2 sources of ROS, cytochrome P450 2E1 (CYP2E1), NAD(P)H quinone oxidoreductase (NQO1), and alcohol on the modulation of KLF6(Full) expression, splicing to KLF6_V1 and KLF6_V2, and the effect on TNFalpha, a downstream target."
15538739_2004.ann,5-FU,"TS-, TP-, and DPD-gene",7,"The aim of this study was to determine the correlation between TS-, TP-, and DPD-gene expression and the response to 5-FU-based long-term pre-operative chemoradiotherapy assessed by histopathological tumour regression."
26935956_2016.ann,PTC-209,v-myc avian myelocytomatosis viral oncogene homolog (MYC),7,The anti-MM activity of PTC-209 was accompanied by a significant decrease of cyclin D1 (CCND1) and v-myc avian myelocytomatosis viral oncogene homolog (MYC) expression as well as upregulation  of cyclin-dependent kinase inhibitor 1A (CDKN1A) and cyclin-dependent kinase inhibitor 1B (CDKN1B).
26935956_2016.ann,PTC-209,v-myc avian myelocytomatosis viral oncogene homolog,7,The anti-MM activity of PTC-209 was accompanied by a significant decrease of cyclin D1 (CCND1) and v-myc avian myelocytomatosis viral oncogene homolog (MYC) expression as well as upregulation  of cyclin-dependent kinase inhibitor 1A (CDKN1A) and cyclin-dependent kinase inhibitor 1B (CDKN1B).
26935956_2016.ann,PTC-209,MYC,7,The anti-MM activity of PTC-209 was accompanied by a significant decrease of cyclin D1 (CCND1) and v-myc avian myelocytomatosis viral oncogene homolog (MYC) expression as well as upregulation  of cyclin-dependent kinase inhibitor 1A (CDKN1A) and cyclin-dependent kinase inhibitor 1B (CDKN1B).
26940565_2016.ann,SRJ09,p21,7,The antitumor activity of SRJ09 is suggested mediated via the induction of p21 expression and suppression of CDK-4 expression  without affecting cyclin D1 to trigger G1 arrest leading to apoptosis.
18202802_2008.ann,PTX-2,anti-apoptotic Bcl-2,7,"The apoptosis induced by PTX-2 in Hep3B cells was associated with the down-regulation of anti-apoptotic Bcl-2 members (Bcl-2 and Bcl-xL) and IAP family proteins, the up-regulation of pro-apoptotic Bax protein and tumor necrosis factor-related apoptosis-inducing ligand (TRAIL)-receptor 1/receptor 2 (DR4/DR5) and mitochondrial dysfunction."
17704804_2008.ann,gastrin,IEX-1,7,The apoptosis-inducing effect of gastrin on colorectal cancer cells relates to an increased IEX-1 expression mediating NF-kappa B inhibition.
17876044_2007.ann,doxorubicin,p130 RB tumor suppressor gene,7,"The AZD6244-doxorubicin combined protocol not only promoted apoptosis but also induced a synergistic effect not seen in single-agent-treated tumors, including increased expression of the p130 RB tumor suppressor gene."
17876044_2007.ann,AZD6244,p130 RB tumor suppressor gene,7,"The AZD6244-doxorubicin combined protocol not only promoted apoptosis but also induced a synergistic effect not seen in single-agent-treated tumors, including increased expression of the p130 RB tumor suppressor gene."
20977730_2010.ann,sodium butyrate,SOX9,7,The downregulation of IRS1 and SOX9 were also induced by sodium butyrate.
21464044_2011.ann,lapatinib,HER2,7,The dual EGFR/HER2 inhibitor lapatinib synergistically enhances the antitumor activity of the histone deacetylase inhibitor panobinostat in colorectal cancer models.
11532874_2001.ann,DCA,c-myc gene,7,The effect of chloroform on DCA and TCA-induced hypomethylation and expression of the c-myc gene and on their promotion of liver and kidney tumors was determined.
11532874_2001.ann,TCA,c-myc gene,7,The effect of chloroform on DCA and TCA-induced hypomethylation and expression of the c-myc gene and on their promotion of liver and kidney tumors was determined.
21317929_2011.ann,beta-catenin,HEF1,7,"The expression of HEF1 was upregulated by Wnt-3a, beta-catenin, and Dvl2 in a dose-dependent manner, and was suppressed following beta-catenin downregulation by shRNA."
17533171_2007.ann,carcinogenicity,Tsc-22,7,The expression of Tsc-22 was also repressed in B6C3F1 mouse liver tumors that were induced by several chemicals from 2-year carcinogenicity studies as well as in spontaneous liver tumors.
18413810_2008.ann,VES,NAG-1,7,"The inhibition of NAG-1 expression by small interfering RNA significantly blocked VES-induced poly(ADP-ribose) polymerase cleavage, suggesting that NAG-1 may play an important role in VES-induced apoptosis."
18566231_2008.ann,cyclooxygenase-2,c-myc,7,"The inhibition of NF-kappaB activation thereby led to down-regulation of gene products involved in  inflammation (cyclooxygenase-2), proliferation (cyclin D1 and c-myc), invasion (matrix metalloproteinase-9), angiogenesis (vascular endothelial growth factor),  and cell survival (cIAP1, cIAP2, X-linked inhibitor apoptosis protein, Bcl-2, and Bcl-xL)."
18566231_2008.ann,matrix metalloproteinase-9,c-myc,7,"The inhibition of NF-kappaB activation thereby led to down-regulation of gene products involved in  inflammation (cyclooxygenase-2), proliferation (cyclin D1 and c-myc), invasion (matrix metalloproteinase-9), angiogenesis (vascular endothelial growth factor),  and cell survival (cIAP1, cIAP2, X-linked inhibitor apoptosis protein, Bcl-2, and Bcl-xL)."
12060674_2002.ann,diallyl sulfide,CYP2E1,7,"The knockout animals have increased lipid peroxidation and enhanced sensitivity to CCl4-induced liver damage, which was largely due to increased CYP2E1 expression because diallyl sulfide, an inhibitor of CYP2E1, prevented CCl4-induced liver injury."
25721086_2015.ann,EGCG,BTG2,7,The objectives of this study were to examine the effect of EGCG-induced BTG2 expression and the potential signal pathways involved.
19826045_2009.ann,azoxymethane,p53,7,The present study explores the effects of p53-modulating agent CP-31398 alone and combined with celecoxib on azoxymethane-induced aberrant crypt foci (ACF) and colon adenocarcinomas in F344 rats.
19427195_2009.ann,farnesylthiosalicyclic acid (FTS),Ras,7,The Ras inhibitor farnesylthiosalicyclic acid (FTS) prevents nodule formation and development of preneoplastic foci of altered hepatocytes in rats.
19427195_2009.ann,farnesylthiosalicyclic acid,Ras,7,The Ras inhibitor farnesylthiosalicyclic acid (FTS) prevents nodule formation and development of preneoplastic foci of altered hepatocytes in rats.
19427195_2009.ann,FTS,Ras,7,The Ras inhibitor farnesylthiosalicyclic acid (FTS) prevents nodule formation and development of preneoplastic foci of altered hepatocytes in rats.
11839677_2002.ann,"S-trans,trans-farnesylthiosalicylic acid",Ras,7,"The Ras inhibitor S-trans,trans-farnesylthiosalicylic acid chemosensitizes human  tumor cells without causing resistance."
19074836_2008.ann,dibenzazepine,Notch,7,The rate of proliferation of  HT29 human colon cancer cells was reduced when treated with the gamma-secretase inhibitor dibenzazepine to inhibit Notch signaling or small interfering RNA directed against Notch.
14688030_2004.ann,o-nitrotoluene,tumor suppressor genes,7,The recently completed o-nitrotoluene study provided the first cecal tumor response and an opportunity to evaluate the  morphology and molecular profile of oncogenes and tumor suppressor genes that are relevant to humans.
14688030_2004.ann,o-nitrotoluene,oncogenes,7,The recently completed o-nitrotoluene study provided the first cecal tumor response and an opportunity to evaluate the  morphology and molecular profile of oncogenes and tumor suppressor genes that are relevant to humans.
19706164_2009.ann,celecoxib,p53,7,The role of p53 mutation in the anti-tumour responses of the selective COX-2 inhibitor celecoxib in human glioblastoma cells is unknown.
20093774_2010.ann,NNK,tumor suppressor gene,7,The tobacco-specific carcinogen NNK induces DNA methyltransferase 1 accumulation  and tumor suppressor gene hypermethylation in mice and lung cancer patients.
17699782_2007.ann,tumor suppressor protein phosphatase,PTEN,7,The tumor suppressor protein phosphatase and tensin homologue deleted on chromosome ten (PTEN) plays an important role in intestinal cell proliferation and differentiation and tumor suppression by antagonizing phosphatidylinositol 3-kinase.
14563831_2004.ann,omega-3 PUFAs,lipogenic gene,7,"Therefore, we investigated whether lipogenic gene expression in tumor cells is differently regulated by omega-6 and omega-3 PUFAs."
15705887_2005.ann,S-adenosylhomocysteine,RFC1 mRNA,7,These animals had reduced (P < 0.05) colonic RFC1 mRNA and exhibited a 2-fold reduction in the plasma S-adenosylmethionine/S-adenosylhomocysteine.
25280562_2014.ann,resveratrol,Kras,7,These data indicate that resveratrol can prevent the formation  and growth of colorectal tumors by downregulating Kras expression.
15347726_2004.ann,131I,NIS gene,7,These results demonstrated that SK-Hep1-NIS could be selectively killed by the induced 131I and 188Re-perrhenate accumulation through NIS gene expression.
15347726_2004.ann,188Re-perrhenate,NIS gene,7,These results demonstrated that SK-Hep1-NIS could be selectively killed by the induced 131I and 188Re-perrhenate accumulation through NIS gene expression.
20682659_2010.ann,dasatinib,Src,7,These results establish a mechanistic rationale for Src inhibition with dasatinib as a therapeutic target in the treatment of pancreatic cancer and identify potential biomarkers of resistance to Src inhibition.
17428255_2007.ann,DEN,TSLC cascade,7,These results suggest that alterations to the TSLC cascade might have a role in hepatocarcinogenesis using DEN in rats.
19182440_2009.ann,SGE,Cyp1a1,7,"These results suggest that SGE suppresses the induction of Cyp1a1, leading to inhibition of ROS generation and consequently inhibited hepatocarcinogenesis, probably due to suppression of Ahr activity."
19182440_2009.ann,SGE,Ahr,7,"These results suggest that SGE suppresses the induction of Cyp1a1, leading to inhibition of ROS generation and consequently inhibited hepatocarcinogenesis, probably due to suppression of Ahr activity."
22700541_2012.ann,arsenic,Ha-ras,7,"These results suggested that gestational arsenic exposure induces tumor-augmenting changes, including oxidative stress and L1 activation, in a late-onset manner, which would particularly promote tumorigenic  expansion of cells with a C61A Ha-ras mutation."
14691202_2004.ann,arsenic,aberrant gene,7,This toxicogenomic analysis revealed several aberrant gene expression changes associated with transplacental arsenic carcinogenesis.
23112173_2012.ann,"1,25D",c-MYC,7,"Thus, 1,25D and the VDR regulate the c-MYC/MXD1 network to suppress c-MYC function, providing a molecular basis for cancer preventive actions of vitamin D."
26544897_2015.ann,5-FU,p53,7,"Thus, the final death outcome of 5-FU-treated p53-/- cells is demonstrated to be caspase-dependent, but due to a slow pace, accumulation of mitochondrial reactive oxygen species contributes to necrotic characteristics."
17172411_2006.ann,5-fluorouracil,TS,7,Thymidylate synthase (TS) overexpression is a key determinant of 5-fluorouracil (5-FU) resistance in human cancer cells.
17172411_2006.ann,5-fluorouracil (5-FU),TS,7,Thymidylate synthase (TS) overexpression is a key determinant of 5-fluorouracil (5-FU) resistance in human cancer cells.
17172411_2006.ann,5-FU,TS,7,Thymidylate synthase (TS) overexpression is a key determinant of 5-fluorouracil (5-FU) resistance in human cancer cells.
17172411_2006.ann,5-FU,Thymidylate synthase (TS),7,Thymidylate synthase (TS) overexpression is a key determinant of 5-fluorouracil (5-FU) resistance in human cancer cells.
17172411_2006.ann,5-fluorouracil (5-FU),Thymidylate synthase (TS),7,Thymidylate synthase (TS) overexpression is a key determinant of 5-fluorouracil (5-FU) resistance in human cancer cells.
17172411_2006.ann,5-fluorouracil,Thymidylate synthase (TS),7,Thymidylate synthase (TS) overexpression is a key determinant of 5-fluorouracil (5-FU) resistance in human cancer cells.
17172411_2006.ann,5-fluorouracil,Thymidylate synthase,7,Thymidylate synthase (TS) overexpression is a key determinant of 5-fluorouracil (5-FU) resistance in human cancer cells.
17172411_2006.ann,5-fluorouracil (5-FU),Thymidylate synthase,7,Thymidylate synthase (TS) overexpression is a key determinant of 5-fluorouracil (5-FU) resistance in human cancer cells.
17172411_2006.ann,5-FU,Thymidylate synthase,7,Thymidylate synthase (TS) overexpression is a key determinant of 5-fluorouracil (5-FU) resistance in human cancer cells.
17404573_2007.ann,beta-catenin,Bcl-2,7,"To examine the possible direct transcriptional regulation of rat Bcl-2 by  beta-catenin/Tcf, we cloned and characterized the corresponding promoter region and found 70.1% similarity with its human counterpart, BCL2."
20454513_2010.ann,silibinin,APC gene,7,"Together, these findings suggest that silibinin inhibits the growth of SW480 tumors carrying the mutant APC gene by down-regulating CDK8 and beta-catenin signaling and, therefore, could be an effective agent against CRC."
19237607_2009.ann,TOPflash luciferase,NDRG2,7,"TOPflash luciferase reporter assay showed that the transcriptional activity of T-cell factor (TCF)/lymphoid enhancer factor (LEF) was reduced by NDRG2 introduction, but not by the introduction of mutant NDRG2 generated by deletion or site-directed mutagenesis."
26187448_2015.ann,Toxaphene,Cyp2b10,7,"Toxaphene induced a significant increase in expression of constitutive androstane receptor  (CAR) target genes (Cyp2b10, Cyp3a11) at 32 and 320 ppm toxaphene."
26187448_2015.ann,Toxaphene,Cyp3a11,7,"Toxaphene induced a significant increase in expression of constitutive androstane receptor  (CAR) target genes (Cyp2b10, Cyp3a11) at 32 and 320 ppm toxaphene."
24104199_2014.ann,APAP,DAX-1,7,Treatment of HepG2 cells with APAP significantly reduced the expression of DAX-1 in a concentration-dependent manner.
